CEMT0037_mRNA-Seq,CEMT,EGAD00001003963,https://www.ebi.ac.uk/ega/datasets/EGAD00001003963,mRNA-Seq,Transcriptome,Luminal cells-mature,Other
MS000501_H3K27ac,McGill,EGAD00001001279,https://www.ebi.ac.uk/ega/datasets/EGAD00001001279,H3K27ac,Histone Modifications,CD4-positive helper T cell,Blood
CEMT0155_H3K27ac,CEMT,EGAD00001005335,https://www.ebi.ac.uk/ega/datasets/EGAD00001005335,H3K27ac,Histone Modifications,Luminal progenitor,Other
ERS1044704_H3K27ac,Blueprint,EGAD00001002384,https://www.ebi.ac.uk/ega/datasets/EGAD00001002384,H3K27ac,Histone Modifications,venous blood,Other
ERS791876_H3K27ac,Blueprint,EGAD00001002515,https://www.ebi.ac.uk/ega/datasets/EGAD00001002515,H3K27ac,Histone Modifications,inflammatory macrophage,Blood
CEMT0177_H3K36me3,CEMT,EGAD00001005060,https://www.ebi.ac.uk/ega/datasets/EGAD00001005060,H3K36me3,Histone Modifications,Basal cells,Other
ERS158622_H3K4me1,Blueprint,EGAD00001002484,https://www.ebi.ac.uk/ega/datasets/EGAD00001002484,H3K4me1,Histone Modifications,"CD14-positive, CD16-negative classical monocyte",Blood
ERS852694_Input,Blueprint,EGAD00001002384,https://www.ebi.ac.uk/ega/datasets/EGAD00001002384,Input,Histone Modifications,venous blood,Other
ERS985316_WGB-Seq,Blueprint,EGAD00001002370,https://www.ebi.ac.uk/ega/datasets/EGAD00001002370,WGB-Seq,Methylome,"CD8-positive, alpha-beta thymocyte",Thymus
CEMT0029_H3K27ac,CEMT,EGAD00001003963,https://www.ebi.ac.uk/ega/datasets/EGAD00001003963,H3K27ac,Histone Modifications,CD19+ cells (B lymphocytes),Blood
CEMT0131_WGB-Seq,CEMT,EGAD00001003963,https://www.ebi.ac.uk/ega/datasets/EGAD00001003963,WGB-Seq,Methylome,Thyroid,Thyroid
ERS1027411_H3K36me3,Blueprint,EGAD00001002304,https://www.ebi.ac.uk/ega/datasets/EGAD00001002304,H3K36me3,Histone Modifications,Myeloid cell,Bone Marrow
ERS753994_H3K4me3,Blueprint,EGAD00001002418,https://www.ebi.ac.uk/ega/datasets/EGAD00001002418,H3K4me3,Histone Modifications,Myeloid cell,Bone Marrow
ERS365964_H3K36me3,Blueprint,EGAD00001002372,https://www.ebi.ac.uk/ega/datasets/EGAD00001002372,H3K36me3,Histone Modifications,Myeloid cell,Bone Marrow
ERS227749_WGB-Seq,Blueprint,EGAD00001002508,https://www.ebi.ac.uk/ega/datasets/EGAD00001002508,WGB-Seq,Methylome,mature neutrophil,Blood
MS000401_H3K9me3,McGill,EGAD00001001279,https://www.ebi.ac.uk/ega/datasets/EGAD00001001279,H3K9me3,Histone Modifications,CD4-positive helper T cell,Blood
ERS799689_RNA-Seq,Blueprint,,,RNA-Seq,Transcriptome,venous blood,Other
CEMT0129_H3K9me3,CEMT,EGAD00001003963,https://www.ebi.ac.uk/ega/datasets/EGAD00001003963,H3K9me3,Histone Modifications,B cells,Other
ERS214797_H3K4me3,Blueprint,EGAD00001002524,https://www.ebi.ac.uk/ega/datasets/EGAD00001002524,H3K4me3,Histone Modifications,CD38-negative naive B cell,Blood
CEMT0054_mRNA-Seq,CEMT,EGAD00001003963,https://www.ebi.ac.uk/ega/datasets/EGAD00001003963,mRNA-Seq,Transcriptome,Large Intestine-Colon,Other
CEMT0138_H3K27ac,CEMT,EGAD00001003963,https://www.ebi.ac.uk/ega/datasets/EGAD00001003963,H3K27ac,Histone Modifications,B cells,Other
ERS699843_H3K4me1,Blueprint,EGAD00001002418,https://www.ebi.ac.uk/ega/datasets/EGAD00001002418,H3K4me1,Histone Modifications,Myeloid cell,Bone Marrow
CEMT0030_H3K9me3,CEMT,EGAD00001003963,https://www.ebi.ac.uk/ega/datasets/EGAD00001003963,H3K9me3,Histone Modifications,CD19+ cells (B lymphocytes),Blood
ERS699840_Input,Blueprint,EGAD00001002418,https://www.ebi.ac.uk/ega/datasets/EGAD00001002418,Input,Histone Modifications,peripheral blood mononuclear cell,Blood
ERS208290_H3K4me1,Blueprint,EGAD00001002484,https://www.ebi.ac.uk/ega/datasets/EGAD00001002484,H3K4me1,Histone Modifications,"CD14-positive, CD16-negative classical monocyte",Blood
CEMT0086_H3K36me3,CEMT,EGAD00001003963,https://www.ebi.ac.uk/ega/datasets/EGAD00001003963,H3K36me3,Histone Modifications,Thyroid,Thyroid
ERS164450_RNA-Seq,Blueprint,,,RNA-Seq,Transcriptome,regulatory T cell,Blood
CEMT0147_H3K4me3,CEMT,EGAD00001003963,https://www.ebi.ac.uk/ega/datasets/EGAD00001003963,H3K4me3,Histone Modifications,CD4 Naive,Other
ERS206512_Input,Blueprint,EGAD00001002283,https://www.ebi.ac.uk/ega/datasets/EGAD00001002283,Input,Histone Modifications,"effector memory CD8-positive, alpha-beta T cell",Blood
ERS758810_mRNA-Seq,Blueprint,EGAD00001002465,https://www.ebi.ac.uk/ega/datasets/EGAD00001002465,mRNA-Seq,Transcriptome,Myeloid cell,Bone Marrow
ERS257387_H3K4me3,Blueprint,EGAD00001002477,https://www.ebi.ac.uk/ega/datasets/EGAD00001002477,H3K4me3,Histone Modifications,mature eosinophil,Blood
ERS358674_Input,Blueprint,EGAD00001002488,https://www.ebi.ac.uk/ega/datasets/EGAD00001002488,Input,Histone Modifications,endothelial cell of umbilical vein (resting),Blood
ERS1044710_H3K27ac,Blueprint,EGAD00001002384,https://www.ebi.ac.uk/ega/datasets/EGAD00001002384,H3K27ac,Histone Modifications,venous blood,Other
ERS358697_H3K4me3,Blueprint,EGAD00001002455,https://www.ebi.ac.uk/ega/datasets/EGAD00001002455,H3K4me3,Histone Modifications,"CD8-positive, alpha-beta T cell",Blood
ERS1138463_WGB-Seq,Blueprint,EGAD00001002395,https://www.ebi.ac.uk/ega/datasets/EGAD00001002395,WGB-Seq,Methylome,monocyte,Blood
ERS1028016_Input,Blueprint,EGAD00001002400,https://www.ebi.ac.uk/ega/datasets/EGAD00001002400,Input,Histone Modifications,capillary blood,Other
ERS206434_H3K27ac,Blueprint,EGAD00001002484,https://www.ebi.ac.uk/ega/datasets/EGAD00001002484,H3K27ac,Histone Modifications,"CD14-positive, CD16-negative classical monocyte",Blood
ERS417205_Input,Blueprint,EGAD00001002340,https://www.ebi.ac.uk/ega/datasets/EGAD00001002340,Input,Histone Modifications,Myeloid cell,Bone Marrow
ERS954092_RNA-Seq,Blueprint,,,RNA-Seq,Transcriptome,venous blood,Other
CEMT0061_H3K9me3,CEMT,EGAD00001003963,https://www.ebi.ac.uk/ega/datasets/EGAD00001003963,H3K9me3,Histone Modifications,Large Intestine-Colon,Other
CEMT0064_H3K9me3,CEMT,EGAD00001003963,https://www.ebi.ac.uk/ega/datasets/EGAD00001003963,H3K9me3,Histone Modifications,Large Intestine-Colon-Ascending (Right),Other
CEMT0150_mRNA-Seq,CEMT,EGAD00001003963,https://www.ebi.ac.uk/ega/datasets/EGAD00001003963,mRNA-Seq,Transcriptome,CD4 Naive,Other
ERS150386_RNA-Seq,Blueprint,,,RNA-Seq,Transcriptome,mature neutrophil,Blood
ERS466413_H3K36me3,Blueprint,EGAD00001002384,https://www.ebi.ac.uk/ega/datasets/EGAD00001002384,H3K36me3,Histone Modifications,venous blood,Other
CEMT0095_Input,CEMT,EGAD00001003963,https://www.ebi.ac.uk/ega/datasets/EGAD00001003963,Input,Histone Modifications,B cells,Other
CEMT0059_H3K9me3,CEMT,EGAD00001003963,https://www.ebi.ac.uk/ega/datasets/EGAD00001003963,H3K9me3,Histone Modifications,Large Intestine-Colon-Rectosigmoid,Other
ERS852679_H3K9me3,Blueprint,EGAD00001002397,https://www.ebi.ac.uk/ega/datasets/EGAD00001002397,H3K9me3,Histone Modifications,venous blood,Other
ERS663725_H3K27me3,Blueprint,EGAD00001002466,https://www.ebi.ac.uk/ega/datasets/EGAD00001002466,H3K27me3,Histone Modifications,naive B cell,Blood
ERS164456_mRNA-Seq,Blueprint,EGAD00001002363,https://www.ebi.ac.uk/ega/datasets/EGAD00001002363,mRNA-Seq,Transcriptome,hematopoietic multipotent progenitor cell,Bone Marrow
ERS1027407_H3K27ac,Blueprint,EGAD00001002298,https://www.ebi.ac.uk/ega/datasets/EGAD00001002298,H3K27ac,Histone Modifications,Myeloid cell,Bone Marrow
ERS643064_H3K4me3,Blueprint,EGAD00001002362,https://www.ebi.ac.uk/ega/datasets/EGAD00001002362,H3K4me3,Histone Modifications,"CD34-negative, CD41-positive, CD42-positive megakaryocyte cell",Blood
ERS631534_H3K4me3,Blueprint,EGAD00001002470,https://www.ebi.ac.uk/ega/datasets/EGAD00001002470,H3K4me3,Histone Modifications,mature neutrophil,Blood
ERS886073_H3K27ac,Blueprint,EGAD00001002389,https://www.ebi.ac.uk/ega/datasets/EGAD00001002389,H3K27ac,Histone Modifications,lymph node,Other
ERS353039_H3K4me3,Blueprint,EGAD00001002418,https://www.ebi.ac.uk/ega/datasets/EGAD00001002418,H3K4me3,Histone Modifications,Myeloid cell,Bone Marrow
ERS985320_WGB-Seq,Blueprint,EGAD00001002370,https://www.ebi.ac.uk/ega/datasets/EGAD00001002370,WGB-Seq,Methylome,"CD8-positive, alpha-beta thymocyte",Thymus
ERS1028011_Input,Blueprint,EGAD00001002400,https://www.ebi.ac.uk/ega/datasets/EGAD00001002400,Input,Histone Modifications,capillary blood,Other
ERS655113_H3K9me3,Blueprint,EGAD00001002340,https://www.ebi.ac.uk/ega/datasets/EGAD00001002340,H3K9me3,Histone Modifications,Myeloid cell,Bone Marrow
ERS337605_WGB-Seq,Blueprint,EGAD00001002291,https://www.ebi.ac.uk/ega/datasets/EGAD00001002291,WGB-Seq,Methylome,precursor lymphocyte of B lineage,Bone Marrow
CEMT0060_H3K27ac,CEMT,EGAD00001003963,https://www.ebi.ac.uk/ega/datasets/EGAD00001003963,H3K27ac,Histone Modifications,Large Intestine-Colon,Other
ERS661064_WGB-Seq,Blueprint,EGAD00001002393,https://www.ebi.ac.uk/ega/datasets/EGAD00001002393,WGB-Seq,Methylome,segmented neutrophil of bone marrow,Bone Marrow
ERS655120_H3K4me1,Blueprint,EGAD00001002418,https://www.ebi.ac.uk/ega/datasets/EGAD00001002418,H3K4me1,Histone Modifications,Myeloid cell,Bone Marrow
CEMT0153_Input,CEMT,EGAD00001003963,https://www.ebi.ac.uk/ega/datasets/EGAD00001003963,Input,Histone Modifications,Naive CD4+ T Cells,Blood
ERS333897_H3K4me3,Blueprint,ERX297408,http://www.ebi.ac.uk/ena/data/view/ERX297408,H3K4me3,Histone Modifications,BL-2,Other
CEMT0035_H3K27ac,CEMT,EGAD00001003963,https://www.ebi.ac.uk/ega/datasets/EGAD00001003963,H3K27ac,Histone Modifications,Basal cells,Other
ERS1044647_H3K4me3,Blueprint,EGAD00001002462,https://www.ebi.ac.uk/ega/datasets/EGAD00001002462,H3K4me3,Histone Modifications,mature conventional dendritic cell,Other
CEMT0131_H3K4me3,CEMT,EGAD00001003963,https://www.ebi.ac.uk/ega/datasets/EGAD00001003963,H3K4me3,Histone Modifications,Thyroid,Thyroid
CEMT0041_H3K4me1,CEMT,EGAD00001003963,https://www.ebi.ac.uk/ega/datasets/EGAD00001003963,H3K4me1,Histone Modifications,Thyroid,Thyroid
CEMT0099_H3K4me1,CEMT,EGAD00001003963,https://www.ebi.ac.uk/ega/datasets/EGAD00001003963,H3K4me1,Histone Modifications,Thyroid,Thyroid
CEMT0045_H3K27me3,CEMT,EGAD00001003963,https://www.ebi.ac.uk/ega/datasets/EGAD00001003963,H3K27me3,Histone Modifications,Thyroid,Thyroid
ERS663733_Input,Blueprint,EGAD00001002442,https://www.ebi.ac.uk/ega/datasets/EGAD00001002442,Input,Histone Modifications,germinal center B cell,Tonsil
CEMT0008_H3K4me1,CEMT,EGAD00001003963,https://www.ebi.ac.uk/ega/datasets/EGAD00001003963,H3K4me1,Histone Modifications,184-hTert-L9,Cell Line
ERS462583_Input,Blueprint,EGAD00001002435,https://www.ebi.ac.uk/ega/datasets/EGAD00001002435,Input,Histone Modifications,neutrophilic metamyelocyte,Bone Marrow
ERS164440_RNA-Seq,Blueprint,,,RNA-Seq,Transcriptome,mature neutrophil,Blood
ERS655115_H3K4me3,Blueprint,EGAD00001002418,https://www.ebi.ac.uk/ega/datasets/EGAD00001002418,H3K4me3,Histone Modifications,Myeloid cell,Bone Marrow
CEMT0178_H3K4me1,CEMT,EGAD00001005060,https://www.ebi.ac.uk/ega/datasets/EGAD00001005060,H3K4me1,Histone Modifications,Luminal progenitor,Other
ERS970092_WGB-Seq,Blueprint,EGAD00001002419,https://www.ebi.ac.uk/ega/datasets/EGAD00001002419,WGB-Seq,Methylome,Myeloid cell,Bone Marrow
CEMT0029_WGB-Seq,CEMT,EGAD00001003963,https://www.ebi.ac.uk/ega/datasets/EGAD00001003963,WGB-Seq,Methylome,CD19+ cells (B lymphocytes),Blood
ERS663726_H3K36me3,Blueprint,EGAD00001002466,https://www.ebi.ac.uk/ega/datasets/EGAD00001002466,H3K36me3,Histone Modifications,naive B cell,Blood
CEMT0183_H3K4me3,CEMT,EGAD00001005335,https://www.ebi.ac.uk/ega/datasets/EGAD00001005335,H3K4me3,Histone Modifications,Luminal cell,Other
ERS631536_H3K4me3,Blueprint,EGAD00001002470,https://www.ebi.ac.uk/ega/datasets/EGAD00001002470,H3K4me3,Histone Modifications,mature neutrophil,Blood
ERS433784_RNA-Seq,Blueprint,,,RNA-Seq,Transcriptome,"CD4-positive, alpha-beta T cell",Blood
ERS422353_H3K4me1,Blueprint,EGAD00001002515,https://www.ebi.ac.uk/ega/datasets/EGAD00001002515,H3K4me1,Histone Modifications,inflammatory macrophage,Blood
ERS631531_H3K27ac,Blueprint,EGAD00001002454,https://www.ebi.ac.uk/ega/datasets/EGAD00001002454,H3K27ac,Histone Modifications,band form neutrophil,Bone Marrow
CEMT0007_H3K9me3,CEMT,EGAD00001003963,https://www.ebi.ac.uk/ega/datasets/EGAD00001003963,H3K9me3,Histone Modifications,MCF10A,Cell Line
CEMT0150_H3K4me1,CEMT,EGAD00001003963,https://www.ebi.ac.uk/ega/datasets/EGAD00001003963,H3K4me1,Histone Modifications,CD4 Naive,Other
CEMT0180_H3K9me3,CEMT,EGAD00001005060,https://www.ebi.ac.uk/ega/datasets/EGAD00001005060,H3K9me3,Histone Modifications,Stromal cells,Other
ERS663727_Input,Blueprint,EGAD00001002466,https://www.ebi.ac.uk/ega/datasets/EGAD00001002466,Input,Histone Modifications,naive B cell,Blood
CEMT0059_H3K4me1,CEMT,EGAD00001003963,https://www.ebi.ac.uk/ega/datasets/EGAD00001003963,H3K4me1,Histone Modifications,Large Intestine-Colon-Rectosigmoid,Other
ERS358674_H3K27me3,Blueprint,EGAD00001002488,https://www.ebi.ac.uk/ega/datasets/EGAD00001002488,H3K27me3,Histone Modifications,endothelial cell of umbilical vein (resting),Blood
MLP1_PB_I8_WGB-Seq,Progenitor,EGAD00001002732,https://www.ebi.ac.uk/ega/datasets/EGAD00001002732,WGB-Seq,Methylome,Immature lymphoid progenitor 1 from peripheral blood,Other
ERS365962_H3K4me1,Blueprint,EGAD00001002490,https://www.ebi.ac.uk/ega/datasets/EGAD00001002490,H3K4me1,Histone Modifications,Myeloid cell,Bone Marrow
ERS852678_H3K4me3,Blueprint,EGAD00001002397,https://www.ebi.ac.uk/ega/datasets/EGAD00001002397,H3K4me3,Histone Modifications,venous blood,Other
ERS150368_H3K27ac,Blueprint,EGAD00001002449,https://www.ebi.ac.uk/ega/datasets/EGAD00001002449,H3K27ac,Histone Modifications,mature neutrophil,Blood
CEMT0042_H3K4me3,CEMT,EGAD00001003963,https://www.ebi.ac.uk/ega/datasets/EGAD00001003963,H3K4me3,Histone Modifications,Thyroid,Thyroid
CEMT0075_mRNA-Seq,CEMT,EGAD00001003963,https://www.ebi.ac.uk/ega/datasets/EGAD00001003963,mRNA-Seq,Transcriptome,Brain-Frontal Lobe-Left,Brain
ERS1044649_H3K4me1,Blueprint,EGAD00001002485,https://www.ebi.ac.uk/ega/datasets/EGAD00001002485,H3K4me1,Histone Modifications,immature conventional dendritic cell,Other
ERS905352_RNA-Seq,Blueprint,,,RNA-Seq,Transcriptome,venous blood,Other
CEMT0182_H3K9me3,CEMT,EGAD00001005335,https://www.ebi.ac.uk/ega/datasets/EGAD00001005335,H3K9me3,Histone Modifications,Luminal progenitor cell,Other
ERS729252_H3K4me1,Blueprint,EGAD00001002340,https://www.ebi.ac.uk/ega/datasets/EGAD00001002340,H3K4me1,Histone Modifications,Myeloid cell,Bone Marrow
ERS255949_H3K9me3,Blueprint,EGAD00001002418,https://www.ebi.ac.uk/ega/datasets/EGAD00001002418,H3K9me3,Histone Modifications,Myeloid cell,Bone Marrow
ERS1044108_Input,Blueprint,EGAD00001002421,https://www.ebi.ac.uk/ega/datasets/EGAD00001002421,Input,Histone Modifications,precursor B cell,Bone Marrow
ERS699845_H3K4me1,Blueprint,EGAD00001002418,https://www.ebi.ac.uk/ega/datasets/EGAD00001002418,H3K4me1,Histone Modifications,peripheral blood mononuclear cell,Blood
CEMT0177_H3K9me3,CEMT,EGAD00001005060,https://www.ebi.ac.uk/ega/datasets/EGAD00001005060,H3K9me3,Histone Modifications,Basal cells,Other
ERS487306_RNA-Seq,Blueprint,,,RNA-Seq,Transcriptome,"CD4-positive, alpha-beta T cell",Blood
ERS422353_H3K36me3,Blueprint,EGAD00001002515,https://www.ebi.ac.uk/ega/datasets/EGAD00001002515,H3K36me3,Histone Modifications,inflammatory macrophage,Blood
ERS333901_H3K36me3,Blueprint,ERX297445,http://www.ebi.ac.uk/ena/data/view/ERX297445,H3K36me3,Histone Modifications,SU-DHL-5,Other
ERS1030054_H3K27ac,Blueprint,EGAD00001002384,https://www.ebi.ac.uk/ega/datasets/EGAD00001002384,H3K27ac,Histone Modifications,venous blood,Other
ERS1044007_H3K27ac,Blueprint,EGAD00001002388,https://www.ebi.ac.uk/ega/datasets/EGAD00001002388,H3K27ac,Histone Modifications,monocyte,Blood
ERS462586_H3K9me3,Blueprint,EGAD00001002470,https://www.ebi.ac.uk/ega/datasets/EGAD00001002470,H3K9me3,Histone Modifications,mature neutrophil,Blood
ERS1044647_Input,Blueprint,EGAD00001002462,https://www.ebi.ac.uk/ega/datasets/EGAD00001002462,Input,Histone Modifications,mature conventional dendritic cell,Other
ERS255955_Input,Blueprint,EGAD00001002490,https://www.ebi.ac.uk/ega/datasets/EGAD00001002490,Input,Histone Modifications,Myeloid cell,Bone Marrow
ERS1023620_H3K4me3,Blueprint,EGAD00001002418,https://www.ebi.ac.uk/ega/datasets/EGAD00001002418,H3K4me3,Histone Modifications,Myeloid cell,Bone Marrow
CEMT0072_H3K4me1,CEMT,EGAD00001003963,https://www.ebi.ac.uk/ega/datasets/EGAD00001003963,H3K4me1,Histone Modifications,Large Intestine-Colon-Rectosigmoid,Other
ERS255947_Input,Blueprint,EGAD00001002319,https://www.ebi.ac.uk/ega/datasets/EGAD00001002319,Input,Histone Modifications,Myeloid cell,Bone Marrow
ERS852696_H3K9me3,Blueprint,EGAD00001002282,https://www.ebi.ac.uk/ega/datasets/EGAD00001002282,H3K9me3,Histone Modifications,unswitched memory B cell,Other
CEMT0056_H3K4me1,CEMT,EGAD00001003963,https://www.ebi.ac.uk/ega/datasets/EGAD00001003963,H3K4me1,Histone Modifications,Large Intestine-Colon,Other
CEMT0044_H3K9me3,CEMT,EGAD00001003963,https://www.ebi.ac.uk/ega/datasets/EGAD00001003963,H3K9me3,Histone Modifications,Thyroid,Thyroid
ERS164468_Input,Blueprint,EGAD00001002449,https://www.ebi.ac.uk/ega/datasets/EGAD00001002449,Input,Histone Modifications,mature neutrophil,Blood
ERS257253_H3K9me3,Blueprint,EGAD00001002524,https://www.ebi.ac.uk/ega/datasets/EGAD00001002524,H3K9me3,Histone Modifications,CD38-negative naive B cell,Blood
ERS1044023_H3K27ac,Blueprint,EGAD00001002296,https://www.ebi.ac.uk/ega/datasets/EGAD00001002296,H3K27ac,Histone Modifications,monocyte,Blood
CEMT0178_H3K4me3,CEMT,EGAD00001005060,https://www.ebi.ac.uk/ega/datasets/EGAD00001005060,H3K4me3,Histone Modifications,Luminal progenitor,Other
ERS206510_H3K27ac,Blueprint,EGAD00001002463,https://www.ebi.ac.uk/ega/datasets/EGAD00001002463,H3K27ac,Histone Modifications,cytotoxic CD56-dim natural killer cell,Blood
CEMT0154_H3K27ac,CEMT,EGAD00001005335,https://www.ebi.ac.uk/ega/datasets/EGAD00001005335,H3K27ac,Histone Modifications,Basal cell,Other
ERS753993_H3K27me3,Blueprint,EGAD00001002418,https://www.ebi.ac.uk/ega/datasets/EGAD00001002418,H3K27me3,Histone Modifications,Myeloid cell,Bone Marrow
ERS715363_Input,Blueprint,EGAD00001002379,https://www.ebi.ac.uk/ega/datasets/EGAD00001002379,Input,Histone Modifications,Plasma cell,Bone Marrow
ERS206573_H3K9me3,Blueprint,EGAD00001002524,https://www.ebi.ac.uk/ega/datasets/EGAD00001002524,H3K9me3,Histone Modifications,CD38-negative naive B cell,Blood
MS000601_WGB-Seq,McGill,EGAD00001001279,https://www.ebi.ac.uk/ega/datasets/EGAD00001001279,WGB-Seq,Methylome,CD4-positive helper T cell,Blood
ERS164448_RNA-Seq,Blueprint,,,RNA-Seq,Transcriptome,"central memory CD8-positive, alpha-beta T cell",Blood
ERS852678_H3K27me3,Blueprint,EGAD00001002397,https://www.ebi.ac.uk/ega/datasets/EGAD00001002397,H3K27me3,Histone Modifications,venous blood,Other
ERS1138464_H3K9me3,Blueprint,EGAD00001002279,https://www.ebi.ac.uk/ega/datasets/EGAD00001002279,H3K9me3,Histone Modifications,monocyte,Blood
CEMT0179_mRNA-Seq,CEMT,EGAD00001005060,https://www.ebi.ac.uk/ega/datasets/EGAD00001005060,mRNA-Seq,Transcriptome,Luminal Cells,Other
ERS663734_H3K4me1,Blueprint,EGAD00001002384,https://www.ebi.ac.uk/ega/datasets/EGAD00001002384,H3K4me1,Histone Modifications,venous blood,Other
ERS150413_H3K27ac,Blueprint,EGAD00001002484,https://www.ebi.ac.uk/ega/datasets/EGAD00001002484,H3K27ac,Histone Modifications,"CD14-positive, CD16-negative classical monocyte",Blood
ERS1158283_WGB-Seq,Blueprint,EGAD00001002371,https://www.ebi.ac.uk/ega/datasets/EGAD00001002371,WGB-Seq,Methylome,monocyte,Blood
CEMT0090_mRNA-Seq,CEMT,EGAD00001003963,https://www.ebi.ac.uk/ega/datasets/EGAD00001003963,mRNA-Seq,Transcriptome,Thyroid,Thyroid
ERS206558_H3K27me3,Blueprint,EGAD00001002524,https://www.ebi.ac.uk/ega/datasets/EGAD00001002524,H3K27me3,Histone Modifications,CD38-negative naive B cell,Blood
ERS886081_H3K27ac,Blueprint,EGAD00001002307,https://www.ebi.ac.uk/ega/datasets/EGAD00001002307,H3K27ac,Histone Modifications,lymph node,Other
CEMT0187_H3K9me3,CEMT,EGAD00001005335,https://www.ebi.ac.uk/ega/datasets/EGAD00001005335,H3K9me3,Histone Modifications,Luminal cell,Other
ERS728717_Input,Blueprint,EGAD00001002430,https://www.ebi.ac.uk/ega/datasets/EGAD00001002430,Input,Histone Modifications,class switched memory B cell,Blood
ERS1044024_H3K4me1,Blueprint,EGAD00001002512,https://www.ebi.ac.uk/ega/datasets/EGAD00001002512,H3K4me1,Histone Modifications,monocyte,Blood
ERS1044121_RNA-Seq,Blueprint,,,RNA-Seq,Transcriptome,mature conventional dendritic cell,Other
ERS699842_H3K4me1,Blueprint,EGAD00001002418,https://www.ebi.ac.uk/ega/datasets/EGAD00001002418,H3K4me1,Histone Modifications,Myeloid cell,Bone Marrow
ERS1044017_H3K4me3,Blueprint,EGAD00001002388,https://www.ebi.ac.uk/ega/datasets/EGAD00001002388,H3K4me3,Histone Modifications,monocyte,Blood
ERS754001_H3K36me3,Blueprint,EGAD00001002418,https://www.ebi.ac.uk/ega/datasets/EGAD00001002418,H3K36me3,Histone Modifications,Myeloid cell,Bone Marrow
ERS663728_H3K9me3,Blueprint,EGAD00001002466,https://www.ebi.ac.uk/ega/datasets/EGAD00001002466,H3K9me3,Histone Modifications,naive B cell,Blood
CEMT0047_H3K36me3,CEMT,EGAD00001003963,https://www.ebi.ac.uk/ega/datasets/EGAD00001003963,H3K36me3,Histone Modifications,Brain-Frontal Lobe-Right,Brain
